OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-11506 [DTC],2024-254E,2025-05-25T01:49:00.038496,15.70829716,.0001267,43.0014,162.3027,266.8106,93.2616,0,U,62466,999,2385,.20048E-5,-.191E-5,0
STARLINK-11486 [DTC],2024-254F,2025-05-25T02:57:48.648672,15.70827314,.0001458,43.0051,162.6899,277.0921,82.9781,0,U,62467,999,2401,.26448E-5,-.109E-5,0
STARLINK-11511 [DTC],2024-254G,2025-05-24T08:08:31.090272,15.70827278,.0001597,43.0031,167.1165,280.4167,79.6520,0,U,62468,999,2389,.16931E-4,.1723E-4,0
STARLINK-11505 [DTC],2024-254H,2025-05-24T18:34:08.255424,15.70838014,.0001386,43.0020,164.3475,287.7498,72.3219,0,U,62469,999,2395,-.1414E-4,-.2262E-4,0
STARLINK-11497 [DTC],2024-254J,2025-05-24T08:16:11.355168,15.70795239,.0001648,43.0003,167.1573,290.3537,69.7154,0,U,62470,999,2389,.16296E-5,-.24E-5,0
STARLINK-11477 [DTC],2024-254K,2025-05-25T00:56:58.939584,15.70828296,.0001032,43.0023,162.9046,260.3874,99.6877,0,U,62471,999,2399,.27946E-5,-.89E-6,0
STARLINK-11500 [DTC],2024-254L,2025-05-24T12:12:36.375840,15.70827687,.0002018,43.0034,165.7927,273.5022,86.5614,0,U,62472,999,2339,.58365E-5,.299E-5,0
STARLINK-11464 [DTC],2024-254M,2025-05-25T01:11:00.296736,15.70807056,.0000399,42.9972,162.9832,73.6546,286.4365,0,U,62473,999,2400,-.19856E-4,-.299E-4,0
STARLINK-11502 [DTC],2024-254N,2025-05-24T03:26:11.007744,15.70828888,.0001654,43.0013,168.2178,271.5436,88.5242,0,U,62474,999,2386,.4986E-5,.191E-5,0
STARLINK-32657,2024-254P,2025-05-24T20:52:09.271200,15.27574025,.0001119,43.0016,210.7673,272.1952,87.8772,0,U,62475,999,2329,.17493E-4,.219E-5,0
STARLINK-32734,2024-254Q,2025-05-25T05:16:56.291808,15.27576381,.0000848,43.0015,205.6383,267.9863,92.0891,0,U,62476,999,2353,.56956E-6,-.246E-5,0
STARLINK-32733,2024-254R,2025-05-24T15:46:19.118208,15.27576895,.0001226,42.9989,208.2836,265.7602,94.3109,0,U,62477,999,2345,.52128E-4,.1173E-4,0
STARLINK-32707,2024-254S,2025-05-25T05:02:08.525760,15.27549348,.0000796,42.9992,205.5565,306.3795,53.6983,0,U,62478,999,2353,.20906E-3,.549E-4,0
STARLINK-32705,2024-254T,2025-05-24T15:16:15.303936,15.27579758,.000127,42.9980,201.2119,272.6112,87.4594,0,U,62479,999,2337,.42939E-4,.92E-5,0
STARLINK-32743,2024-254U,2025-05-25T05:42:38.312352,15.27571212,.0001598,43.0006,204.9082,286.2995,73.7681,0,U,62480,999,2354,.46867E-4,.1027E-4,0
STARLINK-32753,2024-254V,2025-05-25T04:30:40.755744,15.27577439,.0000869,42.9975,205.3865,258.5098,101.5656,0,U,62481,999,2353,-.11163E-5,-.293E-5,0
STARLINK-32699,2024-254W,2025-05-24T16:00:25.941888,15.27576315,.0001247,42.9987,211.8230,275.1459,84.9250,0,U,62482,999,2326,.5403E-4,.1225E-4,0
STARLINK-32713,2025-003A,2025-05-25T05:21:29.120544,15.27575454,.0000968,43.0019,118.1431,283.1741,76.9003,0,U,62487,999,2238,-.90439E-5,-.511E-5,0
STARLINK-32732,2025-003B,2025-05-24T23:50:53.751552,15.27571438,.0001775,43.0025,118.9923,276.2607,83.8042,0,U,62488,999,2236,-.10545E-4,-.552E-5,0
STARLINK-32328,2025-003C,2025-05-24T23:27:03.400416,15.27572655,.0000982,43.0028,119.7322,267.7126,92.3613,0,U,62489,999,2251,.55302E-5,-.11E-5,0
STARLINK-32332,2025-003D,2025-05-24T07:28:49.763712,15.27575790,.000109,43.0028,123.3380,272.4470,87.6257,0,U,62490,999,2239,.12994E-4,.96E-6,0
STARLINK-32717,2025-003E,2025-05-24T22:42:38.603232,15.27574126,.0001073,42.9999,119.5001,265.7284,94.3445,0,U,62491,999,2251,.13716E-4,.115E-5,0
STARLINK-32757,2025-003F,2025-05-25T05:36:16.845120,15.27570434,.000083,43.0023,118.2142,270.8487,89.2269,0,U,62492,999,2238,-.16258E-4,-.709E-5,0
STARLINK-32731,2025-003G,2025-05-24T15:47:22.045056,15.27575913,.0001081,43.0036,121.6393,283.7532,76.3199,0,U,62493,999,2246,.49882E-4,.1111E-4,0
STARLINK-32694,2025-003H,2025-05-25T04:44:28.185216,15.27575561,.000121,42.9999,117.9410,261.2237,98.8477,0,U,62494,999,2255,.22316E-4,.352E-5,0
STARLINK-32708,2025-003J,2025-05-24T23:14:05.943840,15.27574026,.000093,43.0024,119.6600,278.3787,81.6959,0,U,62495,999,2239,-.14682E-4,-.666E-5,0
STARLINK-32718,2025-003K,2025-05-24T08:14:53.083680,15.27577711,.0001219,43.0019,122.7158,260.7620,99.3094,0,U,62496,999,2226,.20792E-3,.5463E-4,0
STARLINK-32729,2025-003L,2025-05-25T04:50:00.520224,15.27578821,.000143,42.9987,117.9633,264.1207,95.9482,0,U,62497,999,2255,.17404E-4,.217E-5,0
STARLINK-32739,2025-003M,2025-05-25T05:12:13.120992,15.27560065,.0001039,42.9998,118.0848,272.3190,87.7543,0,U,62498,999,2250,-.63896E-5,-.438E-5,0
STARLINK-32714,2025-003N,2025-05-24T15:45:31.021056,15.27577938,.0001216,43.0032,121.6322,286.6665,73.4053,0,U,62499,999,2246,.63342E-4,.1481E-4,0
STARLINK-32685,2025-003P,2025-05-24T07:43:38.181216,15.27574966,.000109,43.0019,123.4186,279.7153,80.3575,0,U,62500,999,2236,-.42932E-5,-.38E-5,0
STARLINK-32691,2025-003Q,2025-05-24T07:12:10.698912,15.27572694,.0001244,43.0006,123.2435,272.8852,87.1857,0,U,62501,999,2240,.1946E-4,.273E-5,0
STARLINK-32788,2025-003R,2025-05-25T05:04:49.289376,15.27576148,.0000916,42.9988,118.0473,267.3571,92.7175,0,U,62502,999,2229,.49867E-5,-.125E-5,0
STARLINK-32768,2025-003S,2025-05-24T23:58:17.696352,15.27610262,.0001822,43.0020,119.0264,274.7578,85.3066,0,U,62503,999,2240,-.29062E-3,-.8258E-4,0
STARLINK-32792,2025-003T,2025-05-25T04:27:49.083264,15.27567879,.0001629,43.0042,117.8518,271.6269,88.4396,0,U,62504,999,2238,.33377E-4,.656E-5,0
STARLINK-32725,2025-003U,2025-05-24T22:13:01.698240,15.27578025,.0001445,43.0038,119.3249,267.4126,92.6560,0,U,62505,999,2239,.16771E-4,.199E-5,0
STARLINK-32681,2025-003V,2025-05-24T07:20:53.996064,15.27576263,.0001061,43.0002,104.6968,264.9525,95.1205,0,U,62506,999,2262,.54206E-6,-.247E-5,0
STARLINK-32679,2025-003W,2025-05-24T23:41:50.835552,15.27582147,.0001449,43.0033,119.7681,285.2400,74.8291,0,U,62507,999,2251,.53557E-4,.1212E-4,0
STARLINK-32749,2025-003X,2025-05-24T06:57:22.468896,15.27574765,.0001128,43.0006,123.1658,265.1156,94.9567,0,U,62508,999,2229,.22297E-4,.352E-5,0
STARLINK-32744,2025-003Y,2025-05-24T21:56:37.554720,15.27561517,.0001221,43.0033,120.1273,268.5695,91.5017,0,U,62509,999,2238,-.43135E-4,-.1448E-4,0
STARLINK-32701,2025-003Z,2025-05-25T05:15:56.057184,15.27604164,.0000659,43.0026,118.1053,253.7469,106.3310,0,U,62510,999,2243,-.21593E-3,-.6203E-4,0
STARLINK-11452 [DTC],2025-004A,2025-05-24T22:12:47.784384,15.70867678,.0001642,42.9998,11.2857,289.7475,70.3215,0,U,62511,999,2271,-.49822E-4,-.6844E-4,0
STARLINK-11443 [DTC],2025-004B,2025-05-24T16:52:26.302944,15.70827986,.0001833,43.0032,13.0779,272.8206,87.2452,0,U,62512,999,2175,-.4627E-5,-.1042E-4,0
STARLINK-11440 [DTC],2025-004C,2025-05-24T22:35:43.943712,15.70832253,.0001797,43.0025,11.4157,267.4427,92.6235,0,U,62513,999,2270,.11587E-5,-.3E-5,0
STARLINK-11514 [DTC],2025-004D,2025-05-24T23:38:01.673376,15.70828535,.0001863,42.9992,10.8698,276.4246,83.6410,0,U,62514,999,2180,.12404E-5,-.29E-5,0
STARLINK-11508 [DTC],2025-004E,2025-05-24T23:29:03.928416,15.70839703,.0001922,42.9998,10.8173,274.0550,86.0098,0,U,62515,999,2271,-.97206E-5,-.1696E-4,0
STARLINK-11510 [DTC],2025-004F,2025-05-25T00:14:56.506272,15.70830169,.0001938,43.0020,11.0742,273.7667,86.2979,0,U,62516,999,2272,.15851E-5,-.246E-5,0
STARLINK-11512 [DTC],2025-004G,2025-05-25T00:37:41.626272,15.70827830,.0001646,43.0020,10.3063,278.6614,81.4067,0,U,62517,999,2272,.30082E-5,-.63E-6,0
STARLINK-11450 [DTC],2025-004H,2025-05-24T23:52:00.088608,15.70877073,.0002331,43.0033,10.9442,281.5293,78.5313,0,U,62518,999,2271,-.78056E-4,-.10469E-3,0
STARLINK-11507 [DTC],2025-004J,2025-05-24T23:59:38.746464,15.70831784,.0002175,43.0030,10.9863,269.7227,90.3391,0,U,62519,999,2255,.58862E-5,.306E-5,0
STARLINK-11482 [DTC],2025-004K,2025-05-25T00:45:21.585312,15.70799055,.0001419,43.0026,10.3478,333.3173,26.7621,0,U,62520,999,2272,.49701E-6,-.385E-5,0
STARLINK-11528 [DTC],2025-004L,2025-05-24T01:29:11.235840,15.70829908,.0001749,43.0022,16.8599,269.4500,90.6168,0,U,62521,999,2165,.4801E-5,.167E-5,0
STARLINK-11516 [DTC],2025-004M,2025-05-24T23:36:43.339680,15.70821270,.0001053,43.0007,10.8574,277.8088,82.2660,0,U,62522,999,2243,-.73997E-5,-.1396E-4,0
STARLINK-11527 [DTC],2025-004N,2025-05-24T21:49:51.725280,15.70830320,.0001511,42.9995,11.1552,265.6527,94.4168,0,U,62523,999,2179,.17031E-5,-.23E-5,0
STARLINK-32748,2025-004P,2025-05-24T02:42:04.740768,15.27580759,.0000527,43.0054,55.0687,293.7835,66.2961,0,U,62524,999,2217,-.37326E-4,-.1289E-4,0
STARLINK-32777,2025-004Q,2025-05-24T17:46:50.874240,15.27576168,.0001126,43.0024,52.0472,259.6208,100.4517,0,U,62525,999,2226,.24922E-5,-.193E-5,0
STARLINK-32741,2025-004R,2025-05-25T01:21:39.797568,15.27582769,.0001514,43.0047,46.6576,266.3289,93.7389,0,U,62526,999,2232,.68178E-4,.1614E-4,0
STARLINK-32754,2025-004S,2025-05-25T04:10:47.176032,15.27575104,.0000868,43.0050,49.2747,288.2922,71.7835,0,U,62527,999,2230,.20548E-5,-.205E-5,0
STARLINK-32786,2025-004T,2025-05-24T17:57:44.332992,15.27574700,.0001148,43.0016,51.2393,276.3086,83.7635,0,U,62528,999,2132,.68624E-5,-.73E-6,0
STARLINK-32789,2025-004U,2025-05-24T18:55:05.864448,15.27574528,.0000448,42.9988,51.5363,47.7105,312.3784,0,U,62529,999,2227,.34198E-4,.679E-5,0
STARLINK-32791,2025-004V,2025-05-25T02:25:31.645344,15.27586138,.0000448,43.0028,49.5818,284.7479,75.3323,0,U,62530,999,2229,-.35009E-4,-.1225E-4,0
STARLINK-32785,2025-004W,2025-05-24T17:32:02.956128,15.27572200,.0000902,43.0053,51.9708,289.8676,70.2079,0,U,62531,999,2226,.44489E-4,.962E-5,0
STARLINK-11538 [DTC],2025-006A,2025-05-25T04:40:58.253088,15.70824525,.000166,43.0029,78.4947,271.0701,88.9976,0,U,62554,999,2225,-.34655E-5,-.893E-5,0
STARLINK-11534 [DTC],2025-006B,2025-05-24T21:10:49.263168,15.70824082,.0001648,43.0011,80.4523,270.1673,89.9006,0,U,62555,999,2225,-.95261E-5,-.167E-4,0
STARLINK-11515 [DTC],2025-006C,2025-05-25T04:18:13.059648,15.70827314,.0001199,43.0003,79.2631,272.1264,87.9466,0,U,62556,999,2229,.4633E-5,.146E-5,0
STARLINK-11478 [DTC],2025-006D,2025-05-25T02:16:05.187072,15.70811571,.0001508,43.0028,79.4751,275.9944,84.0751,0,U,62557,999,2229,-.51884E-6,-.515E-5,0
STARLINK-11358 [DTC],2025-006E,2025-05-24T22:00:01.999584,15.70844465,.0001572,43.0005,80.4710,262.6488,200.7607,0,U,62558,999,602,-.19116E-3,-.24908E-3,0
STARLINK-11517 [DTC],2025-006F,2025-05-24T20:17:28.939776,15.70822793,.0001791,43.0023,81.0479,273.0949,86.9713,0,U,62559,999,2224,.73287E-5,.491E-5,0
STARLINK-11519 [DTC],2025-006G,2025-05-25T02:55:37.066656,15.70826207,.0001625,43.0036,79.6935,271.5909,88.4772,0,U,62560,999,2228,-.13522E-5,-.622E-5,0
STARLINK-11451 [DTC],2025-006H,2025-05-24T04:31:18.014880,15.70829350,.0001527,43.0021,84.7098,271.1670,88.9022,0,U,62561,999,2219,.60455E-5,.327E-5,0
STARLINK-11530 [DTC],2025-006J,2025-05-24T20:48:03.883968,15.70827694,.000174,43.0041,81.2186,271.6049,88.4619,0,U,62562,999,2224,-.15938E-5,-.653E-5,0
STARLINK-11536 [DTC],2025-006K,2025-05-25T05:03:54.199008,15.70806109,.0000727,43.0024,78.6185,271.5038,88.5746,0,U,62563,999,2235,.84928E-4,.10448E-3,0
STARLINK-11540 [DTC],2025-006L,2025-05-25T04:02:55.565088,15.70828211,.0001708,43.0018,79.1743,271.6136,88.4536,0,U,62564,999,2230,.10224E-5,-.318E-5,0
STARLINK-11523 [DTC],2025-006M,2025-05-25T04:10:34.043232,15.70833434,.0001382,43.0022,79.2147,275.5518,84.5192,0,U,62565,999,2224,.41083E-5,.79E-6,0
STARLINK-11525 [DTC],2025-006N,2025-05-25T04:33:30.446208,15.70827260,.0001733,43.0019,79.3434,267.5474,92.5195,0,U,62566,999,2230,-.87424E-6,-.561E-5,0
STARLINK-32752,2025-006P,2025-05-24T08:49:23.602656,15.27568353,.0001804,43.0010,126.5974,260.1695,99.8953,0,U,62567,999,2169,-.42624E-4,-.1435E-4,0
STARLINK-32760,2025-006Q,2025-05-24T23:07:53.838048,15.27585458,.0000732,43.0007,123.3267,271.6768,88.4000,0,U,62568,999,2178,.22774E-4,.365E-5,0
STARLINK-32715,2025-006R,2025-05-25T05:33:47.451744,15.27573272,.0001085,43.0012,121.9013,273.8199,86.2529,0,U,62569,999,2177,-.12098E-4,-.595E-5,0
STARLINK-32764,2025-006S,2025-05-24T15:37:28.498656,15.27565270,.0000793,43.0024,125.2769,282.8791,77.1972,0,U,62570,999,2065,.47141E-4,.1035E-4,0
STARLINK-32773,2025-006T,2025-05-25T04:47:32.860032,15.27581116,.0001462,43.0024,121.6575,263.1315,96.9370,0,U,62571,999,2182,-.44848E-4,-.1496E-4,0
STARLINK-32750,2025-006U,2025-05-24T23:39:09.322848,15.27572970,.0001349,43.0017,122.6265,288.5403,71.5302,0,U,62572,999,2179,-.14365E-4,-.657E-5,0
STARLINK-32771,2025-006V,2025-05-24T23:53:57.440544,15.27574677,.0001138,43.0028,122.7066,271.8455,88.2266,0,U,62573,999,2179,.2708E-4,.483E-5,0
STARLINK-32766,2025-006W,2025-05-24T10:12:27.150336,15.27576588,.0001247,43.0010,126.1623,274.5993,85.4716,0,U,62574,999,2062,.36853E-4,.752E-5,0
STARLINK-11547 [DTC],2025-008A,2025-05-24T20:13:07.794048,15.70830468,.0001603,43.0016,67.4610,273.2514,86.8170,0,U,62587,999,2184,.5232E-5,.223E-5,0
STARLINK-11185 [DTC],2025-008B,2025-05-24T04:11:39.761664,15.70803520,.0001006,43.0040,71.0352,315.2042,44.8744,0,U,62588,999,2058,.4416E-4,.5213E-4,0
STARLINK-11513 [DTC],2025-008C,2025-05-24T23:00:57.371040,15.70848261,.0001499,43.0019,66.6075,292.3442,67.7267,0,U,62589,999,2186,-.37688E-4,-.5283E-4,0
STARLINK-11397 [DTC],2025-008D,2025-05-25T04:13:40.768320,15.70828366,.0001699,43.0021,64.7756,272.1078,87.9595,0,U,62590,999,2184,.2936E-5,-.72E-6,0
STARLINK-11420 [DTC],2025-008E,2025-05-24T21:37:02.620992,15.70827126,.0001496,43.0024,67.0332,270.2590,89.8107,0,U,62591,999,2187,.49884E-5,.191E-5,0
STARLINK-11415 [DTC],2025-008F,2025-05-24T20:28:25.304160,15.70827740,.0001651,43.0036,67.5445,276.3718,83.6961,0,U,62592,999,2179,-.20328E-7,-.451E-5,0
STARLINK-11413 [DTC],2025-008G,2025-05-24T18:49:12.844416,15.70830566,.0001538,43.0029,67.8839,272.5049,87.5642,0,U,62593,999,2174,.35453E-5,.6E-7,0
STARLINK-11416 [DTC],2025-008H,2025-05-25T03:14:00.373920,15.70828101,.0001476,43.0010,65.3013,268.7843,91.2856,0,U,62594,999,2167,-.20685E-6,-.475E-5,0
STARLINK-11535 [DTC],2025-008J,2025-05-25T04:21:19.280160,15.70830746,.0002125,43.0013,64.8156,266.3799,93.6825,0,U,62595,999,2176,-.16393E-5,-.659E-5,0
STARLINK-11532 [DTC],2025-008K,2025-05-25T04:28:27.312672,15.71090374,.0001911,43.0002,64.8542,258.6301,101.4352,0,U,62596,999,2168,.12001E-3,.1514E-3,0
STARLINK-11521 [DTC],2025-008L,2025-05-25T03:12:42.017760,15.70828999,.0001518,43.0011,65.3279,270.7824,89.2870,0,U,62597,999,2190,-.9272E-7,-.46E-5,0
STARLINK-11258 [DTC],2025-008M,2025-05-25T01:48:47.208960,15.70828714,.0001283,43.0012,65.7505,278.5222,81.5500,0,U,62598,999,2189,-.42125E-6,-.502E-5,0
STARLINK-11529 [DTC],2025-008N,2025-05-24T12:12:23.738976,15.70822370,.0001965,43.0012,69.2446,262.4040,97.6605,0,U,62599,999,2181,-.18893E-5,-.691E-5,0
STARLINK-32747,2025-008P,2025-05-25T05:23:27.276864,15.27571443,.0001454,43.0032,107.3478,262.3209,97.7477,0,U,62600,999,2144,.90566E-4,.223E-4,0
STARLINK-32767,2025-008Q,2025-05-24T09:41:46.423392,15.27573033,.000107,43.0005,111.5012,267.7667,92.3062,0,U,62601,999,2138,-.7365E-5,-.465E-5,0
STARLINK-32769,2025-008R,2025-05-24T14:29:48.588576,15.27571778,.0000828,43.0008,110.4214,287.4660,72.6101,0,U,62602,999,2141,-.32766E-4,-.1163E-4,0
STARLINK-32778,2025-008S,2025-05-24T07:41:55.360032,15.27578748,.0001385,43.0022,112.6031,267.8073,92.2620,0,U,62603,999,2130,.23312E-4,.379E-5,0
STARLINK-32710,2025-008T,2025-05-25T04:11:17.804832,15.27575579,.0000962,42.9999,106.9577,262.7949,97.2793,0,U,62604,999,2141,.11444E-4,.53E-6,0
STARLINK-32742,2025-008U,2025-05-24T22:00:13.114080,15.27577769,.0000905,42.9991,108.4640,266.6538,93.4210,0,U,62605,999,2145,-.53871E-5,-.41E-5,0
STARLINK-32783,2025-008V,2025-05-25T04:42:44.378208,15.27585030,.0001887,43.0024,107.1302,281.7955,78.2685,0,U,62606,999,2144,.36271E-4,.736E-5,0
STARLINK-32784,2025-008W,2025-05-25T04:26:06.178272,15.27572177,.0001125,43.0011,107.0394,270.0134,90.0589,0,U,62607,999,2150,.8179E-5,-.37E-6,0
STARLINK-32806,2025-014A,2025-05-24T22:32:54.896064,15.28378000,.0000198,42.9960,345.3746,81.3983,278.6892,0,U,62735,999,1909,-.13483E-4,-.644E-5,0
STARLINK-32329,2025-014B,2025-05-24T21:54:48.197376,15.27571298,.0001033,42.9990,345.1708,282.9708,77.1028,0,U,62736,999,1909,-.1792E-5,-.311E-5,0
STARLINK-32774,2025-014C,2025-05-24T23:11:36.264480,15.27579419,.0001277,43.0013,348.1718,262.0484,98.0223,0,U,62737,999,1906,.54071E-4,.1226E-4,0
STARLINK-32802,2025-014D,2025-05-24T13:39:05.145120,15.28409197,.0001701,43.0002,346.8861,277.9371,82.1288,0,U,62738,999,1904,.7729E-4,.1917E-4,0
STARLINK-32796,2025-014E,2025-05-24T21:21:38.109024,15.27881077,.0001539,43.0026,344.9969,273.2687,86.7989,0,U,62739,999,1909,-.19314E-2,-.53517E-3,0
STARLINK-32805,2025-014F,2025-05-24T22:44:47.738400,15.27828775,.0001221,42.9992,345.4338,267.3735,92.6977,0,U,62740,999,1909,-.17373E-2,-.48122E-3,0
STARLINK-32770,2025-014G,2025-05-22T07:37:33.126528,15.38283739,.0003412,43.0000,0.0986,69.0821,291.0400,0,U,62741,999,1869,-.67616E-2,-.252719E-2,0
STARLINK-32775,2025-014H,2025-05-24T22:11:03.801120,15.28407279,.0000603,42.9975,345.2556,288.3098,71.7688,0,U,62742,999,1909,.3988E-4,.862E-5,0
STARLINK-32800,2025-014J,2025-05-24T21:14:45.191328,15.27581516,.0000366,43.0010,352.7407,254.9186,105.1625,0,U,62743,999,1900,.13872E-5,-.224E-5,0
STARLINK-32758,2025-014K,2025-05-24T20:21:49.302720,15.27562158,.0000978,43.0002,349.0091,268.6651,91.4089,0,U,62744,999,1904,-.3497E-4,-.1223E-4,0
STARLINK-32746,2025-014L,2025-05-24T22:51:42.823008,15.28418583,.000127,43.0023,344.6053,266.7906,93.2800,0,U,62745,999,1910,.43294E-4,.958E-5,0
STARLINK-32780,2025-014M,2025-05-24T22:42:54.588960,15.27575248,.0001481,43.0030,345.4221,274.0364,86.0319,0,U,62746,999,1909,.12676E-4,.87E-6,0
STARLINK-32765,2025-014N,2025-05-24T22:11:27.206880,15.27574483,.0001176,42.9989,345.2550,279.7388,80.3331,0,U,62747,999,1909,.11848E-4,.64E-6,0
STARLINK-32762,2025-014P,2025-05-24T23:15:18.018720,15.27580765,.0001269,43.0007,348.1891,270.1985,89.8721,0,U,62748,999,1906,.50718E-4,.1134E-4,0
STARLINK-32761,2025-014Q,2025-05-24T23:18:59.982912,15.27581023,.0001971,43.0016,348.2109,282.9081,77.1551,0,U,62749,999,1906,.47507E-4,.1045E-4,0
STARLINK-32763,2025-014R,2025-05-24T21:54:16.371072,15.28385519,.0000963,42.9997,345.1654,279.9055,80.1689,0,U,62750,999,1909,.22981E-3,.6223E-4,0
STARLINK-32759,2025-014S,2025-05-24T20:56:57.600096,15.27569456,.000099,43.0005,349.1964,300.1916,59.8837,0,U,62751,999,1904,.8755E-5,-.21E-6,0
STARLINK-32756,2025-014T,2025-05-24T14:55:49.777824,15.27569242,.0001344,43.0027,347.2882,264.4793,95.5905,0,U,62752,999,1904,.65933E-4,.1552E-4,0
STARLINK-32751,2025-014U,2025-05-24T21:03:24.759360,15.27911439,.0001782,43.0021,345.7636,285.6285,74.4370,0,U,62753,999,1908,-.19433E-2,-.53893E-3,0
STARLINK-32740,2025-014V,2025-05-24T22:47:44.888640,15.28394562,.0001151,43.0018,345.4479,256.3223,103.7501,0,U,62754,999,1909,.21934E-3,.5929E-4,0
STARLINK-32745,2025-014W,2025-05-24T22:20:42.630144,15.27563631,.0000989,42.9992,345.3045,278.9740,81.1000,0,U,62755,999,1909,.17229E-3,.448E-4,0
STARLINK-33596,2025-015A,2025-05-25T05:40:08.436864,15.30197306,.0001042,53.1593,222.5788,73.2273,286.8842,0,U,62758,999,2024,.11351E-4,-.23E-6,0
STARLINK-33589,2025-015B,2025-05-24T10:48:28.754784,15.30174733,.0001457,53.1601,226.2089,96.6934,263.4232,0,U,62759,999,1943,.67882E-4,.165E-4,0
STARLINK-33575,2025-015C,2025-05-24T11:58:11.819424,15.30194926,.0001181,53.1598,225.7667,86.3823,273.7313,0,U,62760,999,1944,.37683E-4,.757E-5,0
STARLINK-33584,2025-015D,2025-05-24T13:12:30.231360,15.30187507,.0001089,53.1599,225.4097,71.0833,289.0286,0,U,62761,999,2021,.2297E-4,.321E-5,0
STARLINK-33577,2025-015E,2025-05-24T22:07:57.262656,15.30189385,.0001075,53.1601,223.4600,92.9494,267.1629,0,U,62762,999,2027,.18391E-4,.186E-5,0
STARLINK-33597,2025-015F,2025-05-24T21:54:26.212896,15.30194277,.0001235,53.1607,224.1167,91.2163,268.8979,0,U,62763,999,2025,.31314E-4,.568E-5,0
STARLINK-33579,2025-015G,2025-05-24T22:00:21.240864,15.30193754,.0000985,53.1597,223.4309,88.3367,271.7747,0,U,62764,999,2026,-.22191E-4,-.1016E-4,0
STARLINK-33592,2025-015H,2025-05-24T15:10:52.317408,15.30194713,.0000965,53.1598,225.2054,72.4263,287.6843,0,U,62765,999,2009,-.35835E-4,-.142E-4,0
STARLINK-33595,2025-015J,2025-05-24T22:24:40.387392,15.30190098,.0001199,53.1607,223.5355,94.5022,265.6116,0,U,62766,999,2026,-.12033E-4,-.715E-5,0
STARLINK-33572,2025-015K,2025-05-24T22:47:27.649248,15.30190944,.000134,53.1608,223.6344,89.9808,270.1347,0,U,62767,999,2021,.98354E-5,-.68E-6,0
STARLINK-33601,2025-015L,2025-05-24T13:14:01.563072,15.30185981,.000126,53.1601,225.4143,87.3164,272.7981,0,U,62768,999,2021,.16917E-4,.142E-5,0
STARLINK-33569,2025-015M,2025-05-25T04:30:14.619744,15.30193113,.000109,53.1594,222.2755,97.6007,262.5118,0,U,62769,999,2030,-.15708E-4,-.824E-5,0
STARLINK-33594,2025-015N,2025-05-24T22:03:23.740128,15.30188124,.0000898,53.1582,223.4449,127.8734,232.2348,0,U,62770,999,2027,-.16206E-4,-.839E-5,0
STARLINK-33598,2025-015P,2025-05-24T14:26:48.221664,15.30184875,.0000665,53.1594,225.0127,115.2882,244.8188,0,U,62771,999,2021,.37647E-5,-.247E-5,0
STARLINK-33600,2025-015Q,2025-05-25T05:31:01.123104,15.30197843,.0001127,53.1590,222.5348,69.6960,290.4162,0,U,62772,999,2031,.46222E-4,.101E-4,0
STARLINK-33567,2025-015R,2025-05-24T13:09:27.942048,15.30190955,.0001105,53.1595,225.3919,89.2148,270.8979,0,U,62773,999,2021,.34198E-4,.654E-5,0
STARLINK-33574,2025-015S,2025-05-24T12:58:49.375200,15.30175327,.0001256,53.1608,225.3479,99.3469,260.7674,0,U,62774,999,1993,.76785E-4,.1914E-4,0
STARLINK-33576,2025-015T,2025-05-24T15:09:21.104928,15.30188975,.000122,53.1597,225.2028,80.7999,279.3139,0,U,62775,999,2016,.54195E-4,.1246E-4,0
STARLINK-33570,2025-015U,2025-05-25T04:37:50.475648,15.30190611,.0001082,53.1598,222.3055,99.0231,261.0892,0,U,62776,999,2025,-.87753E-5,-.619E-5,0
STARLINK-33591,2025-015V,2025-05-24T15:04:47.624736,15.30186823,.0001236,53.1604,225.1822,80.0558,280.0583,0,U,62777,999,2022,.43108E-4,.917E-5,0
STARLINK-33573,2025-015W,2025-05-24T22:12:30.741984,15.30187907,.0001035,53.1596,223.4775,98.4554,261.6564,0,U,62778,999,2027,.1444E-4,.69E-6,0
STARLINK-33568,2025-015X,2025-05-24T14:55:40.727424,15.30181818,.0001189,53.1599,225.1430,93.2258,266.8879,0,U,62779,999,2006,-.37527E-4,-.147E-4,0
STARLINK-33593,2025-015Y,2025-05-25T04:34:47.678304,15.30194321,.0001284,53.1598,222.2890,108.6831,251.4310,0,U,62780,999,2030,.11479E-3,.3041E-4,0
STARLINK-33588,2025-015Z,2025-05-24T11:49:49.879488,15.30188397,.0001268,53.1601,223.5653,77.2795,282.8347,0,U,62781,999,2023,.45582E-4,.991E-5,0
STARLINK-33585,2025-015AA,2025-05-24T14:08:34.494432,15.30185165,.0001094,53.1602,224.9388,95.2392,264.8734,0,U,62782,999,1994,-.45986E-4,-.172E-4,0
